Equilibrium Type,Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation,Engages in Activity,Accident Occurs,Wrongful Attribution,Precaution Power,Precaution Level,Benefit-Cost Ratio,Precaution Power 1,Precaution Power 2,Precaution Power 3,Precaution Power 4,Precaution Power 5,Precaution Power 6,Precaution Power 7,Precaution Power 8
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,6.9818E-05,6.98184E-05,0.231298,0.231298,0,,9.99994,9.99993,19.9999,0.000129498,1000,1000,0.000112521,0.000119503,5.26975E-05,5.98237E-05,1.20583E-05,4.77653E-05,6.98184E-06,1.4447E-05,1.0564E-05,0.231298,0.99993,0,6.98184E-05,0,0,0,0,0,1,6.98184E-05,9.99472E-06,4.5,5.26975,0.441784,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,1,1,0.231298,0.231298,0,,9.1813,9.71865,18.8999,1.10005,999.221,999.857,0.8569,0.9569,5.29922E-05,0.856847,0.17271,0.684137,0.1,0.206924,0.151314,0.231298,0,0,1,0,0,0,0,0,1,1,0.143153,4.23855,5.29922,0.422482,0.165129,0.143185,0.125256,0.114372,0.109553,0.109905,0.114199,0.118401
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,0,0,,,0,,10,9.99995,19.9999,5.26975E-05,1000,1000,5.26975E-05,5.26975E-05,5.26975E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50002,5.26975,0.441785,0.124998,0.124999,0.125,0.125,0.125001,0.125001,0.125001,0.125001
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,1,1,0.231298,0.231298,0,,9.1813,9.71865,18.8999,1.10005,999.221,999.857,0.8569,0.9569,5.29922E-05,0.856847,0.17271,0.684137,0.1,0.206924,0.151314,0.231298,0,0,1,0,0,0,0,0,1,1,0.143153,4.23855,5.29922,0.422482,0.165129,0.143185,0.125256,0.114372,0.109553,0.109905,0.114199,0.118401
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,1,1,0.231298,0.231298,0,,9.1813,9.71865,18.8999,1.10005,999.221,999.857,0.8569,0.9569,5.29922E-05,0.856847,0.17271,0.684137,0.1,0.206924,0.151314,0.231298,0,0,1,0,0,0,0,0,1,1,0.143153,4.23855,5.29922,0.422482,0.165129,0.143185,0.125256,0.114372,0.109553,0.109905,0.114199,0.118401
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,1,1,0.3125,0.3125,0,,9.2625,9.63746,18.9,1.10004,999.371,999.801,0.841826,0.941826,4E-05,0.841786,0.841786,0,0.1,0,0.7375,0.3125,0,0,1,0,0,0,0,0,1,1,0.158214,7.53778,4,0.858172,0,0,0,0,0,0,0.462217,0.537783
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Indet LT 0.8,3.882E-08,730,1,1,0.210338,0.210338,0,,9.16034,9.73961,18.8999,1.10006,999.182,999.871,0.860791,0.960791,5.6346E-05,0.860735,0,0.860735,0.1,0.260338,0,0.210338,0,0,1,0,0,0,0,0,1,1,0.139265,3.38691,5.6346,0.310015,0.207754,0.180145,0.157589,0.143896,0.137833,0.138274,0.0243646,0.010145
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,9.058E-05,9.058E-05,0.1875,0.1875,0,,9.99992,9.99996,19.9999,0.000119638,1000,1000,0.000100582,0.00010964,2E-05,8.05816E-05,0,8.05816E-05,9.058E-06,2.1513E-05,0,0.1875,0.999909,0,9.058E-05,0,0,0,0,0,1,9.058E-05,9.99842E-06,4.5,2,0.8173,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,1,1,0.1875,0.1875,0,,9.1375,9.76248,18.9,1.10002,999.139,999.887,0.889638,0.989638,2E-05,0.889618,0,0.889618,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.110382,4.37446,2,0.804211,0.148035,0.134583,0.123476,0.117253,0.114709,0.115522,0.120233,0.126189
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,0,0,,,0,,10,9.99998,20,2E-05,1000,1000,2E-05,2E-05,2E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50001,2,0.817301,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,1,1,0.1875,0.1875,0,,9.1375,9.76248,18.9,1.10002,999.139,999.887,0.889638,0.989638,2E-05,0.889618,0,0.889618,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.110382,4.37446,2,0.804211,0.148035,0.134583,0.123476,0.117253,0.114709,0.115522,0.120233,0.126189
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,1,1,0.1875,0.1875,0,,9.1375,9.76248,18.9,1.10002,999.139,999.887,0.889638,0.989638,2E-05,0.889618,0,0.889618,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.110382,4.37446,2,0.804211,0.148035,0.134583,0.123476,0.117253,0.114709,0.115522,0.120233,0.126189
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Indet LT 1.2,2.997E-08,731,1,1,0.1875,0.1875,0,,9.1375,9.76248,18.9,1.10002,999.139,999.887,0.889638,0.989638,2E-05,0.889618,0,0.889618,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.110382,4.37446,2,0.804211,0.148035,0.134583,0.123476,0.117253,0.114709,0.115522,0.120233,0.126189
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,All,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,9.9791E-05,9.97911E-05,0.3125,0.3125,0,,9.99993,9.99995,19.9999,0.00012177,1000,1000,0.000101793,0.000111772,1.2E-05,8.97929E-05,1.17856E-05,7.80073E-05,9.97911E-06,3.1407E-05,9.6996E-06,0.3125,0.9999,0,9.97911E-05,0,0,0,0,0,1,9.97911E-05,9.99826E-06,4.5,1,0.767595,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,1,1,0.3125,0.3125,0,,9.2625,9.63749,18.9,1.10001,999.371,999.801,0.89982,0.99982,1.2E-05,0.899808,0.118102,0.781706,0.1,0.314724,0.0971987,0.3125,0,0,1,0,0,0,0,0,1,1,0.100192,4.44202,1,0.761818,0.141874,0.13071,0.121465,0.116743,0.115558,0.117776,0.12408,0.131795
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,0,0,,,0,,10,9.99999,20,1.2E-05,1000,1000,1.2E-05,1.2E-05,1.2E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50001,1,0.767596,0.124999,0.125,0.125,0.125,0.125,0.125,0.125,0.125
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Litigated,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,1,1,0.3125,0.3125,0,,9.2625,9.63749,18.9,1.10001,999.371,999.801,0.89982,0.99982,1.2E-05,0.899808,0.118102,0.781706,0.1,0.314724,0.0971987,0.3125,0,0,1,0,0,0,0,0,1,1,0.100192,4.44202,1,0.761818,0.141874,0.13071,0.121465,0.116743,0.115558,0.117776,0.12408,0.131795
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Settles,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,1,1,0.3125,0.3125,0,,9.2625,9.63749,18.9,1.10001,999.371,999.801,0.89982,0.99982,1.2E-05,0.899808,0.118102,0.781706,0.1,0.314724,0.0971987,0.3125,0,0,1,0,0,0,0,0,1,1,0.100192,4.44202,1,0.761818,0.141874,0.13071,0.121465,0.116743,0.115558,0.117776,0.12408,0.131795
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Tried,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Loses,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Wins,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,1,1,0.3125,0.3125,0,,9.2625,9.63749,18.9,1.10001,999.371,999.801,0.896119,0.996119,1.2E-05,0.896107,0.896107,0,0.1,0,0.7375,0.3125,0,0,1,0,0,0,0,0,1,1,0.103893,8,1,1.05854,0,0,0,0,0,0,0,1
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Indet UPC 1.2E-05,1.297E-08,731,1,1,0.3125,0.3125,0,,9.2625,9.63749,18.9,1.10001,999.371,999.801,0.900382,1.00038,1.2E-05,0.90037,0,0.90037,0.1,0.3625,0,0.3125,0,0,1,0,0,0,0,0,1,1,0.09963,3.90191,1,0.716775,0.163411,0.150552,0.139903,0.134465,0.1331,0.135654,0.142915,0
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,All,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,6.9399E-05,6.9399E-05,0.1875,0.1875,0,,9.99994,9.99994,19.9999,0.000116339,1000,1000,9.93909E-05,0.000106331,4E-05,5.93909E-05,0,5.93909E-05,6.9399E-06,1.6482E-05,0,0.1875,0.999931,0,6.9399E-05,0,0,0,0,0,1,6.9399E-05,1.00081E-05,4.5,5,0.583824,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Dispute Arises,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,1,1,0.1875,0.1875,0,,9.1375,9.76246,18.9,1.10004,999.139,999.887,0.855829,0.955829,4E-05,0.855789,0,0.855789,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.144211,4.12093,5,0.548698,0.170395,0.149114,0.131382,0.119615,0.11193,0.107349,0.105758,0.104456
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,0,0,,,0,,10,9.99996,20,4E-05,1000,1000,4E-05,4E-05,4E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50003,5,0.583826,0.124998,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125002
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,1,1,0.1875,0.1875,0,,9.1375,9.76246,18.9,1.10004,999.139,999.887,0.855829,0.955829,4E-05,0.855789,0,0.855789,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.144211,4.12093,5,0.548698,0.170395,0.149114,0.131382,0.119615,0.11193,0.107349,0.105758,0.104456
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,1,1,0.1875,0.1875,0,,9.1375,9.76246,18.9,1.10004,999.139,999.887,0.855829,0.955829,4E-05,0.855789,0,0.855789,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.144211,4.12093,5,0.548698,0.170395,0.149114,0.131382,0.119615,0.11193,0.107349,0.105758,0.104456
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Loses,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Wins,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Liable,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Indet UPC 8E-06,1.976E-08,987,1,1,0.1875,0.1875,0,,9.1375,9.76246,18.9,1.10004,999.139,999.887,0.855829,0.955829,4E-05,0.855789,0,0.855789,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.144211,4.12093,5,0.548698,0.170395,0.149114,0.131382,0.119615,0.11193,0.107349,0.105758,0.104456
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,0.0001055,0.000105466,0.442692,0.4375,2.469E-06,0.6215,9.99991,9.99997,19.9999,0.000119787,1000,1000,9.91137E-05,0.000109784,3.65124E-06,9.54625E-05,4.20346E-05,5.34279E-05,1.067E-05,1.5821E-05,3.8592E-05,0.21875,0.999895,0,0.000102997,0,0,9.34468E-07,1.5344E-06,0,1,0.000105466,1.0003E-05,4.5,0.365124,0.981829,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.442692,0.4375,0.023409,0.6215,9.17032,9.72851,18.8988,1.10117,999.203,999.864,0.905157,1.00633,3.37834E-06,0.905153,0.398563,0.506591,0.10117,0.15001,0.36592,0.21875,0,0,0.976591,0,0,0.00886041,0.0145489,0,1,1,0.0948465,4.40139,0.337834,0.973058,0.14214,0.132657,0.124463,0.119787,0.117248,0.116959,0.120557,0.126188
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,0,0,,,0,,10,10,20,3.65127E-06,1000,1000,3.65127E-06,3.65127E-06,3.65127E-06,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50001,0.365127,0.981829,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.442692,0.4375,0.023409,0.6215,9.17032,9.72851,18.8988,1.10117,999.203,999.864,0.905157,1.00633,3.37834E-06,0.905153,0.398563,0.506591,0.10117,0.15001,0.36592,0.21875,0,0,0.976591,0,0,0.00886041,0.0145489,0,1,1,0.0948465,4.40139,0.337834,0.973058,0.14214,0.132657,0.124463,0.119787,0.117248,0.116959,0.120557,0.126188
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.4375,0.4375,0,,9.16875,9.73125,18.9,1.1,999.203,999.867,0.905062,1.00506,3.45932E-06,0.905059,0.387404,0.517655,0.1,0.153217,0.357347,0.21875,0,0,1,0,0,0,0,0,1,1,0.0949411,4.3504,0.345932,0.966612,0.145545,0.135813,0.127266,0.121679,0.116751,0.113301,0.116009,0.123636
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.6593,0.4375,1,0.6215,9.23575,9.61425,18.85,1.15,999.214,999.738,0.909099,1.0591,0,0.909099,0.864091,0.0450085,0.15,0.0162348,0.723549,,0,0,0,0,0,0.3785,0.6215,0,1,1,0.0909008,6.52884,0,1.24197,9.76234E-05,0.000973519,0.00755269,0.0408851,0.137966,0.269564,0.310306,0.232656
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.6593,0.4375,1,0,8.925,9.925,18.85,1.15,998.585,999.97,0.909099,1.0591,0,0.909099,0.850337,0.0587626,0.15,0.0048479,1.00551,,0,0,0,0,0,1,0,0,1,1,0.0909008,6.4077,0,1.23024,0.000162525,0.00151656,0.0107544,0.0522048,0.157171,0.277088,0.293782,0.207321
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.6593,0.4375,1,1,9.425,9.425,18.85,1.15,999.597,999.597,0.909099,1.0591,0,0.909099,0.872467,0.0366321,0.15,0.0231696,0.55183,,0,0,0,0,0,0,1,0,1,1,0.0909008,6.60262,0,1.24911,5.80975E-05,0.000642804,0.00560281,0.0339913,0.12627,0.264981,0.32037,0.248084
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.448663,0.4375,0.050331,0.627525,9.17227,9.7252,18.8975,1.10252,999.204,999.861,0.901571,1.00409,6.1636E-06,0.901565,0.901565,0,0.102517,0,0.827726,0.21875,0,0,0.949669,0,0,0.0187471,0.0315841,0,1,1,0.0984348,6.66631,0.61636,1.18947,0,0,0,0,0.177285,0.264567,0.272705,0.285443
Only Eq,Baseline,1,0.25,High Noise and Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Noise and Indet DM 0.5,6.184E-08,978,1,1,0.437961,0.4375,0.002077,0.505835,9.16877,9.73113,18.8999,1.10011,999.203,999.867,0.907998,1.0081,1.17138E-06,0.907997,0,0.907997,0.100104,0.268873,0,0.21875,0,0,0.997923,0,0,0.00102653,0.0010508,0,1,1,0.0920034,2.60675,0.117138,0.801579,0.254768,0.23777,0.223084,0.214703,0.0696762,0,0,0
Only Eq,Baseline,1,0.25,High Noise and Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 CN High Noise and Indet DM 2,3.067E-07,976,6.1468E-05,6.14683E-05,0.0625,0.0625,0,,9.99994,9.99992,19.9999,0.000137615,1000,1000,0.000121444,0.000127591,7E-05,5.14441E-05,0,5.14441E-05,6.14683E-06,1.0757E-05,0,0.125,0.999939,0,6.14683E-05,0,0,0,0,0,1,6.14683E-05,1.00242E-05,4.5,7,0.146885,0.125001,0.125,0.125,0.124999,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,High Noise and Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Noise and Indet DM 2,3.067E-07,976,1,1,0.0625,0.0625,0,,9.075,9.82493,18.8999,1.10007,999,999.922,0.836991,0.936991,7E-05,0.836921,0,0.836921,0.1,0.175,0,0.125,0,0,1,0,0,0,0,0,1,1,0.163079,3.95379,7,0.129111,0.18448,0.158657,0.136869,0.121548,0.110504,0.10231,0.0962389,0.0893928
Only Eq,Baseline,1,0.25,High Noise and Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Noise and Indet DM 2,3.067E-07,976,0,0,,,0,,10,9.99993,19.9999,7E-05,1000,1000,7E-05,7E-05,7E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50003,7,0.146886,0.124997,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125003
Only Eq,Baseline,1,0.25,High Noise and Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 CN High Noise and Indet DM 2,3.067E-07,976,1,1,0.0625,0.0625,0,,9.075,9.82493,18.8999,1.10007,999,999.922,0.836991,0.936991,7E-05,0.836921,0,0.836921,0.1,0.175,0,0.125,0,0,1,0,0,0,0,0,1,1,0.163079,3.95379,7,0.129111,0.18448,0.158657,0.136869,0.121548,0.110504,0.10231,0.0962389,0.0893928
