Equilibrium Type,Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation,Engages in Activity,Accident Occurs,Wrongful Attribution,Precaution Power,Precaution Level,Benefit-Cost Ratio,Precaution Power 1,Precaution Power 2,Precaution Power 3,Precaution Power 4,Precaution Power 5,Precaution Power 6,Precaution Power 7,Precaution Power 8
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 1E-05,3.494E-07,160,1,1,0.312501,0.0625004,1,0,8.925,9.92499,18.85,1.15001,998.585,999.97,0.901047,1.05105,1E-05,0.901037,0.00205232,0.898985,0.15,0.0748282,0.002462,,0,0,0,0,0,1,0,0,1,1,0.0989628,3.26971,1,0.796252,0.107132,0.199387,0.270114,0.237245,0.128049,0.0445632,0.01122,0.00229031
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 1E-05,3.494E-07,160,1,1,0.312501,0.0625007,1,1,9.425,9.42499,18.85,1.15001,999.597,999.597,0.900071,1.05007,1E-05,0.900061,0.00879154,0.891269,0.15,0.569359,0.0056412,,0,0,0,0,0,0,1,0,1,1,0.0999394,4.12654,1,0.890197,0.0345483,0.0942087,0.199262,0.277298,0.230091,0.115812,0.0389693,0.00981087
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 1E-05,3.494E-07,160,0.999636,0.999636,0.31222,0.297122,0.061454,0.372056,9.10643,9.79052,18.897,1.10305,999.065,999.9,0.896117,0.999153,9.99991E-06,0.896107,0.896107,0,0.103036,0,0.893567,0.156173,0.000364152,2.00007E-07,0.938182,1.23536E-08,1.22956E-08,0.0385894,0.0228641,0,1,1,0.103893,8,0.999991,1.27025,0,0,0,0,0,0,4.48683E-06,0.999996
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 1E-05,3.494E-07,160,0.401877,0.401877,0.236546,0.171552,0.131787,0.120703,9.01321,9.93999,18.9532,1.04679,998.832,999.971,0.890106,0.936883,1.69386E-05,0.890089,0,0.890089,0.0467771,0.0599884,0,0.106062,0.598123,8.04077E-08,0.27009,1.40668E-07,2.6368E-08,0.11588,0.0159071,0,1,1,0.109911,4.20672,1.69386,0.809343,0.155569,0.143145,0.132141,0.124278,0.117523,0.112206,0.110629,0.104509
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,All,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,3.0165E-05,3.0165E-05,0.258505,0.194426,9.768E-06,0.15725,9.99992,9.99997,19.9999,0.000109603,1000,1000,9.60853E-05,9.95902E-05,2.76805E-05,6.84049E-05,2.33841E-06,6.60665E-05,3.5049E-06,4.4562E-06,2.431E-06,0.122563,0.99997,6.03542E-12,2.0397E-05,3.33705E-12,1.95438E-12,8.23197E-06,1.536E-06,0,1,7.84179E-05,1.00131E-05,4.5,3.46004,0.804492,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Dispute Arises,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,0.38467,0.38467,0.258505,0.194426,0.124563,0.15725,9.01933,9.93595,18.9553,1.04472,998.847,999.969,0.872338,0.917033,2.67064E-05,0.872311,0.0298198,0.842492,0.0446951,0.0568263,0.0310004,0.122563,0.61533,7.69648E-08,0.260107,4.25546E-08,2.49226E-08,0.104976,0.0195875,0,1,1,0.127689,4.15657,3.3383,0.785316,0.162056,0.145526,0.132011,0.123579,0.117343,0.11147,0.106544,0.101472
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,6.036E-12,0,,,0,,9.99995,9.99997,19.9999,7.5935E-05,1000,1000,6.96863E-05,6.96863E-05,2.76806E-05,4.20057E-05,1.58513E-08,4.19898E-05,1.5089E-13,2.748E-12,1.8409E-08,,1,6.0356E-12,0,0,0,0,0,0,1,4.82544E-05,6.2487E-06,4.49998,3.46005,0.804487,0.125004,0.125002,0.125,0.124998,0.124997,0.124998,0.125,0.125002
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,1,1,0.258505,0.194426,0.323818,0.15725,9.05024,9.83355,18.8838,1.11621,998.909,999.918,0.875225,0.991416,2.4E-05,0.875201,0.076995,0.798206,0.116191,0.147727,0.0799794,0.122563,0,0,0.676181,1.10626E-07,6.47896E-08,0.272898,0.0509204,0,1,1,0.124799,5.05941,3,0.952159,0.0274734,0.0596741,0.111684,0.171861,0.206589,0.191303,0.141997,0.0894186
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,1,1,0.232647,0.257604,0,,9.07256,9.82741,18.9,1.10002,998.988,999.922,0.873768,0.973768,2.4E-05,0.873744,0.105683,0.768061,0.1,0.147325,0.109773,0.122563,0,0,1,0,0,0,0,0,1,1,0.126256,5.36411,3,0.987853,0.0284297,0.0530458,0.085978,0.131389,0.186713,0.211313,0.180396,0.122736
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,1,1,0.312502,0.0625008,1,0.15725,9.00362,9.84635,18.85,1.15002,998.744,999.911,0.878268,1.02827,2.4E-05,0.878244,0.0170904,0.861153,0.15,0.148566,0.0177667,,0,0,0,0,0,0.84275,0.15725,0,1,1,0.121756,4.42315,3,0.877625,0.0254764,0.073515,0.16536,0.256374,0.248093,0.14952,0.0618138,0.0198475
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Loses,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,1,1,0.312501,0.0625006,1,0,8.925,9.92498,18.85,1.15002,998.585,999.97,0.87892,1.02892,2.4E-05,0.878896,0.012984,0.865912,0.15,0.0738691,0.0162101,,0,0,0,0,0,1,0,0,1,1,0.121104,4.28413,3,0.861217,0.0293316,0.0831243,0.181055,0.2668,0.240688,0.13334,0.0505833,0.0150788
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Wins,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,1,1,0.312503,0.0625018,1,1,9.425,9.42498,18.85,1.15002,999.597,999.597,0.874771,1.02477,2.39999E-05,0.874747,0.039098,0.835649,0.15,0.548891,0.026109,,0,0,0,0,0,0,1,0,1,1,0.125253,5.16814,2.99999,0.96556,0.00481559,0.0220157,0.081249,0.200498,0.287781,0.236236,0.122001,0.045404
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Liable,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,0.993222,0.993222,0.310277,0.294426,0.07139,0.359742,9.10485,9.79223,18.8971,1.10292,999.06,999.901,0.86108,0.963971,2.39998E-05,0.861056,0.861056,0,0.102892,0,0.895147,0.155622,0.00677827,1.98724E-07,0.921831,1.42845E-08,1.42837E-08,0.045708,0.025682,0,1,1,0.138944,7.99998,2.99998,1.29408,0,0,0,9.59181E-07,1.81799E-06,2.61894E-06,2.73314E-06,0.999992
Only Eq,Baseline,1,0.25,Baseline,0.5,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Not Liable,,MODRA CM 0.25 FSM 0 DM 0.5 LT 1.2 UPC 8E-06,2.988E-07,175,0.362839,0.362839,0.253421,0.184606,0.126471,0.153149,9.01626,9.94111,18.9574,1.04263,998.839,999.971,0.872742,0.915349,2.68035E-05,0.872715,0,0.872715,0.0426074,0.0588648,0,0.117937,0.637161,7.25968E-08,0.236368,4.35688E-08,2.53043E-08,0.107102,0.0193689,0,1,1,0.127285,4.01869,3.35044,0.767065,0.16787,0.150746,0.136747,0.128012,0.121552,0.115469,0.110366,0.0692386
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,All,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,7.9637E-05,7.96371E-05,0.12416,0.123123,6.609E-07,0.189228,9.99993,9.99994,19.9999,0.000129634,1000,1000,0.000111643,0.00011964,4.20002E-05,6.96433E-05,8.30567E-06,6.13376E-05,7.99676E-06,1.1596E-05,8.3196E-06,0.12363,0.99992,1.59338E-11,7.89762E-05,2.44045E-11,1.32239E-13,5.35853E-07,1.2506E-07,0,1,7.96372E-05,9.99386E-06,4.5,3.5,0.547453,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Dispute Arises,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.12416,0.123123,0.008299,0.189228,9.07397,9.82558,18.8995,1.10046,998.986,999.919,0.87455,0.974965,4.21802E-05,0.874508,0.104294,0.770214,0.100415,0.145615,0.104469,0.12363,2.0008E-07,2.0008E-07,0.9917,3.06446E-07,1.66052E-09,0.00672868,0.0015704,0,1,1,0.125492,4.33544,3.51502,0.534194,0.153717,0.136523,0.123066,0.116085,0.113794,0.114773,0.118803,0.123239
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Not Litigated,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1.594E-11,0,,,0,,10,9.99996,20,4.20002E-05,1000,1000,4.20002E-05,4.20002E-05,4.20002E-05,2.78707E-11,3.32386E-12,2.45468E-11,3.98377E-13,1.4E-11,1.978E-12,,1,1.59351E-11,0,0,0,0,0,0,1,3.18702E-11,3.99946E-12,4.50001,3.5,0.547454,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Litigated,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.12416,0.123123,0.008299,0.189228,9.07397,9.82558,18.8995,1.10046,998.986,999.919,0.87455,0.974965,4.21802E-05,0.874508,0.104294,0.770214,0.100415,0.145615,0.104469,0.12363,0,0,0.991701,3.06446E-07,1.66052E-09,0.00672869,0.0015704,0,1,1,0.125492,4.33544,3.51502,0.534194,0.153717,0.136523,0.123066,0.116085,0.113794,0.114773,0.118803,0.123239
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Settles,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.12363,0.12363,0,,9.07363,9.82633,18.9,1.10004,998.987,999.92,0.874717,0.974717,4.21316E-05,0.874675,0.105167,0.769508,0.1,0.144622,0.105343,0.12363,0,0,1,0,0,0,0,0,1,1,0.125325,4.32158,3.51096,0.533642,0.155001,0.137642,0.123932,0.116316,0.112845,0.11314,0.117816,0.123307
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Tried,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.18755,0.0625094,1,0.189228,9.11423,9.73572,18.85,1.15005,998.847,999.708,0.85461,1.00461,4.7999E-05,0.854562,1.88699E-05,0.854543,0.15,0.264218,1.4296E-05,,0,0,0,0,0,0.810772,0.189228,0,1,1,0.145438,5.99156,3.99991,0.600089,0.000304219,0.00278416,0.0194836,0.0885457,0.227158,0.309899,0.236729,0.115097
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Loses,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.187547,0.0625077,1,0,8.925,9.92495,18.85,1.15005,998.585,999.97,0.855076,1.00508,4.79992E-05,0.855028,1.34711E-05,0.855015,0.15,0.0749988,1.6783E-05,,0,0,0,0,0,1,0,0,1,1,0.144972,5.9331,3.99993,0.595774,0.000356138,0.00320251,0.0218324,0.0958257,0.236035,0.308804,0.227018,0.106926
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Wins,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.187564,0.0625168,1,1,9.925,8.92495,18.85,1.15005,999.97,998.585,0.852612,1.00261,4.79981E-05,0.852564,4.20019E-05,0.852522,0.15,1.07495,3.6414E-06,,0,0,0,0,0,0,1,0,1,1,0.147436,6.24208,3.99984,0.618576,8.17656E-05,0.000991696,0.00941992,0.0573533,0.189124,0.314589,0.278337,0.150103
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Liable,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.187501,0.187501,1.497E-06,0.420571,9.1375,9.76246,18.9,1.10004,999.139,999.887,0.861091,0.961091,3.59999E-05,0.861055,0.861055,0,0.1,4.7213E-08,0.862498,0.187501,2.0008E-07,2.0008E-07,0.999998,2.99476E-13,2.99476E-13,8.67277E-07,6.295E-07,0,1,1,0.138945,8,2.99999,0.862719,0,0,0,2.67401E-07,5.07622E-07,7.3526E-07,7.71675E-07,0.999998
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Not Liable,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,6.24E-07,158,1,1,0.115431,0.114251,0.009443,0.189223,9.06521,9.83427,18.8995,1.10052,998.965,999.923,0.876405,0.976877,4.3032E-05,0.876362,0,0.876362,0.100472,0.165683,0,0.114744,2.0008E-07,2.0008E-07,0.990557,3.48679E-07,1.88932E-09,0.00765589,0.0017868,0,1,1,0.123638,3.83041,3.586,0.488918,0.174902,0.155338,0.140026,0.132084,0.129476,0.130591,0.135175,0.0024079
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,7.3371E-05,7.33713E-05,0.171518,0.137966,7.454E-06,0.326859,9.99993,9.99994,19.9999,0.000125257,1000,1000,0.000107548,0.000115258,4.41758E-05,6.33722E-05,1.17365E-05,5.16357E-05,7.70983E-06,1.0921E-05,1.1095E-05,0.135621,0.999927,1.46801E-11,6.59174E-05,2.98587E-11,1.49139E-12,5.01756E-06,2.4364E-06,0,1,7.33714E-05,9.99914E-06,4.5,4.41756,0.547081,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.171518,0.137966,0.101592,0.326859,9.10251,9.79237,18.8949,1.10512,999.018,999.874,0.863763,0.968843,4.4366E-05,0.863719,0.15996,0.703759,0.10508,0.148845,0.151222,0.135621,2.0008E-07,2.0008E-07,0.898407,4.06953E-07,2.03266E-08,0.0683859,0.0332063,0,1,1,0.136281,4.22457,4.4366,0.523418,0.161458,0.142239,0.127335,0.118959,0.114424,0.112053,0.111895,0.111637
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1.468E-11,0,,,0,,10,9.99996,20,4.41759E-05,1000,1000,4.41759E-05,4.41759E-05,4.41758E-05,2.53609E-11,4.696819999999999E-12,2.06641E-11,3.67031E-13,1.189E-11,2.858E-12,,1,1.46812E-11,0,0,0,0,0,0,1,2.93624E-11,4.00155E-12,4.50002,4.41756,0.547083,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.171518,0.137966,0.101592,0.326859,9.10251,9.79237,18.8949,1.10512,999.018,999.874,0.863763,0.968843,4.4366E-05,0.863719,0.15996,0.703759,0.10508,0.148844,0.151222,0.135621,0,0,0.898407,4.06953E-07,2.03266E-08,0.0683859,0.0332064,0,1,1,0.136281,4.22457,4.4366,0.523418,0.161458,0.142239,0.127335,0.118959,0.114424,0.112053,0.111895,0.111637
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.134969,0.136273,0,,9.08562,9.81433,18.9,1.10004,999.016,999.914,0.865609,0.965609,4.45472E-05,0.865564,0.122952,0.742612,0.1,0.150972,0.125831,0.135621,0,0,1,0,0,0,0,0,1,1,0.134436,3.97435,4.45472,0.500589,0.179218,0.156394,0.136346,0.122762,0.115339,0.108295,0.0973723,0.0842738
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.494725,0.152945,1,0.326859,9.25186,9.5981,18.85,1.15004,999.038,999.517,0.847442,0.997442,4.27644E-05,0.8474,0.487236,0.360164,0.15,0.130035,0.375767,,0,0,0,0,0,0.673141,0.326859,0,1,1,0.1526,6.43735,4.27644,0.725303,0.00440134,0.0170614,0.0476464,0.0853353,0.106337,0.145282,0.240322,0.353615
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.456881,0.141804,1,0,8.925,9.92496,18.85,1.15004,998.585,999.97,0.848962,0.998962,4.36557E-05,0.848918,0.415347,0.433571,0.15,0.037973,0.530721,,0,0,0,0,0,1,0,0,1,1,0.151082,6.12407,4.36557,0.686469,0.00628911,0.0240802,0.0658811,0.113715,0.129683,0.149233,0.215642,0.295476
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.572661,0.175889,1,1,9.925,8.92496,18.85,1.15004,999.97,998.585,0.844313,0.994313,4.09289E-05,0.844272,0.635285,0.208987,0.15,0.319629,0.0566529,,0,0,0,0,0,0,1,0,1,1,0.155728,7.08253,4.09289,0.805279,0.000513617,0.00260683,0.0100936,0.0268899,0.0582579,0.137145,0.291147,0.473346
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.319064,0.187502,0.309849,0.426259,9.20373,9.68073,18.8845,1.11553,999.151,999.729,0.842315,0.957808,3.99999E-05,0.842275,0.842275,0,0.115492,0.0099057,0.796265,0.187502,2.0008E-07,2.0008E-07,0.69015,6.19947E-08,6.19947E-08,0.177773,0.132076,0,1,1,0.157725,7.48229,3.99999,0.853145,0,0,1.90266E-07,3.54286E-07,5.01885E-07,6.425E-07,0.517703,0.482295
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 1E-05,1.036E-07,170,1,1,0.136928,0.126353,0.052769,0.190028,9.07878,9.81854,18.8973,1.10268,998.987,999.908,0.868791,0.97143,4.53896E-05,0.868746,0,0.868746,0.102638,0.181417,0,0.126759,2.0008E-07,2.0008E-07,0.94723,4.87824E-07,1.05581E-08,0.0427414,0.0100276,0,1,1,0.131254,3.46084,4.53896,0.446117,0.19931,0.175585,0.157187,0.146848,0.141249,0.138322,0.0167583,0.0247406
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,All,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 8E-06,2.749E-08,175,6.3631E-05,6.36311E-05,0.0841448,0.0937776,3.908E-06,0.0881486,9.99994,9.99994,19.9999,0.00012003,1000,1000,0.000103448,0.000110006,4.98403E-05,5.36073E-05,5.92133E-11,5.36072E-05,6.55849E-06,8.7959E-06,2.134E-11,0.0866027,0.999936,1.27313E-11,5.97233E-05,5.89779E-11,1.27288E-12,3.56325E-06,3.4446E-07,0,1,6.36311E-05,1.00238E-05,4.5,6.23001,0.337642,0.125001,0.125,0.125,0.124999,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Dispute Arises,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 8E-06,2.749E-08,175,1,1,0.0841448,0.0937776,0.061412,0.0881486,9.03516,9.86172,18.8969,1.10312,998.889,999.935,0.842519,0.94559,4.93411E-05,0.84247,9.30571E-07,0.842469,0.103071,0.138232,3.3541E-07,0.0866027,2.0008E-07,2.0008E-07,0.938587,9.26873E-07,2.00041E-08,0.0559986,0.0054134,0,1,1,0.15753,3.9777,6.16763,0.318084,0.180938,0.156764,0.136526,0.122543,0.1123,0.10407,0.0973033,0.0895559
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 8E-06,2.749E-08,175,1.273E-11,0,,,0,,10,9.99995,20,4.98404E-05,1000,1000,4.98404E-05,4.98404E-05,4.98403E-05,2.14529E-11,0,2.1452800000000002E-11,3.18303E-13,1.273E-11,0,,1,1.27321E-11,0,0,0,0,0,0,1,2.54642E-11,4.01139E-12,4.50003,6.23002,0.337644,0.124997,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125003
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 8E-06,2.749E-08,175,1,1,0.0841448,0.0937776,0.061412,0.0881486,9.03516,9.86172,18.8969,1.10312,998.889,999.935,0.842519,0.94559,4.93411E-05,0.84247,9.30571E-07,0.842469,0.103071,0.138232,3.3541E-07,0.0866027,0,0,0.938587,9.26873E-07,2.00041E-08,0.0559986,0.0054134,0,1,1,0.15753,3.9777,6.16763,0.318084,0.180938,0.156764,0.136526,0.122543,0.1123,0.10407,0.0973033,0.0895559
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 8E-06,2.749E-08,175,1,1,0.0773814,0.095824,0,,9.0366,9.86335,18.9,1.10005,998.901,999.94,0.842892,0.942892,4.94288E-05,0.842842,8.66397E-07,0.842841,0.1,0.136602,3.2883E-07,0.0866027,0,0,1,0,0,0,0,0,1,1,0.157158,3.91776,6.1786,0.311036,0.192219,0.164736,0.138282,0.115492,0.100866,0.0973673,0.0975853,0.093453
Only Eq,Baseline,1,0.25,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 0.25 FSM 0 DM 1 LT 0.8 UPC 8E-06,2.749E-08,175,1,1,0.187504,0.0625018,1,0.0881486,9.01315,9.8368,18.85,1.15005,998.707,999.848,0.836824,0.986824,4.79999E-05,0.836776,1.80066E-06,0.836774,0.15,0.163147,4.2967E-07,,0,0,0,0,0,0.911851,0.0881486,0,1,1,0.163224,4.8939,5.99999,0.425794,0.00852728,0.0349361,0.109677,0.230304,0.287059,0.206508,0.0929937,0.0299943
